Sample0	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	Sample25	Sample26	Sample27	Sample28	Sample29	Sample30	Sample31	Sample32	Sample33	Sample34	Sample35	Sample36	Sample37	Sample38	Sample39	Sample40	Sample41	Sample42	Sample43	Sample44	Sample45	Sample46	Sample47	Sample48	Sample49	Sample50	Sample51	Sample52	Sample53	Sample54	Sample55	Sample56	Sample57	Sample58	Sample59	Sample60	Sample61	Sample62	Sample63	Sample64	Sample65	Sample66	Sample67	Sample68	Sample69	Sample70	Sample71	Sample72	Sample73	Sample74	Sample75	Sample76	Sample77	Sample78	Sample79	Sample80	Sample81	Sample82	Sample83	Sample84	Sample85	Sample86	Sample87	Sample88	Sample89	Sample90	Sample91	Sample92	Sample93	Sample94	Sample95	Sample96	Sample97	Sample98	Sample99
Gene523	0.470383514931319	0.509229435036989	0.337460367429911	0.328555003705049	0.406221661756999	0.342901281074782	0.315248491991135	0.71676759605148	0.804472152392981	0.462459968507859	0.323199300289156	0.434023886850503	0.339069053174375	0.359530724542163	0.62994514056511	0.728977706216699	0.335459022239406	0.246455674275123	0.775014159053029	0.664188136228226	0.689639586877074	0.367443300462179	0.480882054220768	0.323938000683106	0.650732562808485	0.516803251468899	0.507231475696748	0.484662945890867	0.519918217869416	0.818430825319512	0.51185646288016	0.573067007912119	0.828403604264421	0.356638731532193	0.504599080373573	0.524786848074233	0.894770629631619	0.472214110660574	0.716847301171119	0.446302241956153	0.349270203003785	0.783417382397739	0.597107995286143	0.734542814128202	0.645551457149575	0.328354017286494	0.519867640141435	0.866039239754661	0.745223180476608	0.293395530082749	0.308714369645961	0.439419338704213	0.652379302667145	0.528038839123886	0.306743263724851	0.472053141939911	0.62268543670213	0.670065054214403	0.534095512845946	0.526389462568625	0.877358951572556	0.417782017795103	0.419664759818457	0.758471308070952	0.496699665639071	0.465384364922518	0.567272965550984	0.545703959207028	0.369662382335725	0.526248366596863	0.531141244632649	0.27288319513588	0.0440088061592245	0.534391706303106	0.52558652787679	0.484009486098652	0.441217245908798	0.499778895208708	0.640303991415857	0.780827848196559	0.796447803009289	0.319439710645509	0.246561375007051	0.49074399032721	0.33453408156414	0.340767863962985	0.528778299776033	0.502950423480047	0.556445257861096	0.556196033017271	0.624471065493062	0.601511238628262	0.658713668914448	0.647128786967405	0.848436434692569	0.167568189906799	0.691668935831943	0.352745607043456	0.333438964923875	0.49631455747995
Gene524	0.281057104821258	0.838904328329512	0.571674708381237	0.327989872763716	0.386247794958357	0.338966733511638	0.626288884863809	0.22875621115216	0.253376707608899	0.849874231663913	0.440977626352076	0.266626194671062	0.583054197523587	0.267221731984462	0.530894751051015	0.292453638269915	0.79714213980252	0.592490352138503	0.241232334175924	0.537714134398453	0.581467204898054	0.468212883390916	0.270458553934922	0.280928026953671	0.405194112997075	0.648716409352507	0.752746052626952	0.784296317453105	0.183525542788384	0.60709221258634	0.164846718437979	0.379404281604686	0.415529844453481	0.275690084212664	0.486749542109828	0.622605797994346	0.282448086468959	0.00940535318395593	0.304732781565909	0.116408576245656	0.5383865411593	0.329664890956973	0.700985030458727	0.216351909949335	0.490140922554014	0.211128192774671	0.566335735320836	0.287601783205396	0.57651940208522	0.277536074307697	0.257606796106802	0.595332253727825	0.49452505608066	0.518054731392705	0.729081864867022	0.366769642816042	0.761741692262416	0.621469426580561	0.334643375508077	0.514765276217736	0.372172700335054	0.325653187184485	0.425021737360418	0.487942769914351	0.489595492399191	0.15563181119851	0.714635245723783	0.56993086561011	0.601829092909065	0.757880674543591	0.0536997393469421	0.495887307434571	0.0994796692479179	0.541187500980928	0.508302455674454	0.409292582426003	0.617458426407237	0.518246685178148	0.23001437241378	0.861608608419092	0.752727025513621	0.592946696570905	0.608564363887864	0.663817912645139	0.514894046585127	0.606597185518834	0.103983096319512	0.522237629719067	0.85466553483649	0.481152876533455	0.679751553731811	0.266135315538955	0.621458726201558	0.214871008275423	0.570590144549419	0.313468304994333	0.857714412547789	0.831312382380761	0.518646869158923	0.721620387106463
Gene525	0.199664989579482	0.0908136609434594	0.198716941327605	0.763233297912041	0.371152566642509	0.386014289730949	0.530262313267637	0.213346062996781	0.892106412569495	0.89193468021735	0.0115705403806937	0.912063933207371	0.781530940630128	0.367411829064464	0.742522182048596	0.639230527020911	0.467469966979533	0.557437232237263	0.484521179548217	0.576292929407897	0.3784590448747	0.633650370977688	0.388600426297132	0.468305274104419	0.447306886629823	0.865329212437227	0.726545085975138	0.291141984370947	0.96248123937614	0.763777962723242	0.708677943108567	0.485063546532976	0.539233358647867	0.85907245341913	0.407185519309123	0.803755612506856	0.536416648926396	0.664352406217524	0.327454588682197	0.720244897294891	0.441291329120122	0.272725158231291	0.496618929407871	0.917358682892463	0.558797736507303	0.481798464788525	0.250976145756641	0.884961263479197	0.842197109650895	0.508395829598274	0.431830713701794	0.222147478807408	0.336956679932977	0.331069580948833	0.521234401919007	0.46143566723087	0.718687114667087	0.444761206841671	0.325057243835697	0.472725027627005	0.47182618573896	0.527784474126707	0.632700266894836	0.516320217593173	0.0912655556507644	0.378755840616406	0.15637783081444	0.267593924241561	0.514108585394879	0.477288098278972	0.358754443284018	0.0251245838709098	0.229139030670705	0.197960169812705	0.364110988065356	0.430478575467704	0.720377621581039	0.492176041636486	0.611363626214187	0.342284359919633	0.314747432669658	0.800430530773167	0.662470245884384	0.216443654898537	0.444535236220693	0.854285166739738	0.525139134510337	0.301682954979286	0.51371650852068	0.132537435794367	0.22948865093237	0.581263472259312	0.362663858294905	0.770607882277282	0.497894510515304	0.54294130928206	0.852063221913809	0.360625628554422	0.748623578822512	0.951642140601899
Gene526	0.643430388528277	0.227047657619185	0.548155716185816	0.758605910710026	0.286896708163672	0.595099277673238	0.725482634736502	0.538683453304961	0.664373277884298	0.684459686638993	0.865310022064408	0.735332157292661	0.869476710669939	0.893901998747924	0.705058886247276	0.612604969277781	0.646414964648427	0.638803770614086	0.73807700979919	0.433770204401347	0.101052424249696	0.199169511556678	0.46432740271052	0.366023047276391	0.937802630067144	0.581683756993549	0.961456254730212	0.366122750940034	0.699279956261691	0.292006596042904	0.722036170994559	0.847447067541889	0.195649814262287	0.556241887465354	0.393261292742827	0.368077834615526	0.623447097086089	0.475175800169388	0.297796561778798	0.459863326701924	0.655539561966104	0.378410995165426	0.201655563924918	0.834993115614598	0.46335919096421	0.449237849804267	0.339708006746001	0.471003114851556	0.0948599586420426	0.441258444326511	0.306474421202508	0.657390041838174	0.252363271544149	0.268636943623839	0.536907235004312	0.385866079056036	0.639819159960117	0.0595164145672624	0.554810444838379	0.817126048875671	0.568673021553678	0.615353832108288	0.467355869446849	0.771291922314519	0.574462255720772	0.533398506336971	0.908738041523211	0.59648847232707	0.309611600748585	0.514822399356241	0.34861609416304	0.550887279958063	0.657574906964661	0.121865800298312	0.282947961701749	0.24346343060475	0.277904862440688	0.58347040673367	0.696629806991494	0.379233233541614	0.625710716373862	0.641477660306888	0.780617432088774	0.620408130758991	0.401720684042053	0.768254549526653	0.381503397936997	0.580463060524666	0.442921440237973	0.62522512621315	0.31418246013206	0.335595847204997	0.594632144468825	0.219902372841828	0.703608594298237	0.624348240988181	0.829968286255535	0.430553717845475	0.934552310447832	0.809369022541714
Gene527	0.320641409895347	0.643414006044881	0.504735672922066	0.284248129479531	0.621290515067779	0.431467457645498	0.385424615941511	0.138997742437074	0.429001921564342	0.247174649183281	0.78874450622877	0.128028126243669	0.600985265644602	0.64491652905779	0.441108564817529	0.658986589787248	0.425852510124797	0.656651579299319	0.548555773688305	0.452038493422205	0.800266665383542	0.737367043616355	0.149545386014401	0.795655409981245	0.819763723635615	0.802005404584183	0.341560073954837	0.873717737663179	0.426829645876848	0.625511321587167	0.410399514044744	0.494065302204077	0.683559707793376	0.719429648765295	0.563150724362979	0.304911621407556	0.257065435294529	0.300262580590453	0.708868990740004	0.358065938734712	0.705182842233771	0.449449387499153	0.656267173034416	0.602771384054896	0.507960897330235	0.385497305183818	0.513907728304379	0.850947056987691	0.572280463942826	0.653562888885513	0.748208908150816	0.400421899171497	0.674846111565539	0.107188692447007	0.491862286648495	0.734143197432654	0.213971761081096	0.871385353101416	0.910875560487152	0.218876579691241	0.513687845417636	0.711081607576954	0.517446198377579	0.146420064675249	0.301469999621114	0.287014111901154	0.245279627371013	0.408791901374578	0.339820853584991	0.269310124863244	0.530542560407845	0.438080667566506	0.34800918493683	0.829217385109377	0.43298716834297	0.252978687375147	0.499705886947135	0.778104258703096	0.478501579592765	0.593120541562715	0.310186011286617	0.711947590613857	0.175893764883592	0.445414707061349	0.499565674303022	0.868636582631883	0.800862898388094	0.671996018225768	0.282973399401223	0.752327895318431	0.870717548187089	0.240204107631944	0.259092030594059	0.562507510708187	0.549674164764042	0.681227477672726	0.404345175499977	0.736476390178717	0.320025317983347	0.0529441280254351
Gene528	0.755593279620041	0.335558105042239	0.749659209028083	0.0020661717525137	0.871543252570426	0.535530241494562	0.582969570405989	0.692419189109022	0.362092303802599	0.806573166887888	0.474748214723547	0.754138763206686	0.795557359671767	0.594417248526023	0.651742419077114	0.353710035273628	0.419218848898797	0.147471325260336	0.710867903055163	0.332521386286214	0.492887535912065	0.745340824058021	0.524410035796301	0.641216042058906	0.156047308486281	0.273553906296979	0.339169972407792	0.585878215827953	0.511216382550993	0.50033486157228	0.544430956551354	0.188031815493223	0.45437116660662	0.734712979244454	0.939872458201924	0.389295598854221	0.366807956350427	0.816509576505308	0.379187112330413	0.439483269173606	0.109559664788086	0.413035899953892	0.731183443571244	0.725142518379563	0.909918905990445	0.569943261116968	0.245955990059384	0.326044916953919	0.654959380325937	0.749418320996849	0.778025707352781	0.916782421618122	0.446286884873378	0.673010973822584	0.62986364690978	0.875738979012318	0.396892560418373	0.695073840273436	0.690257587228317	0.388451060620942	0.691405127543823	0.809754386521323	0.144733642632657	0.348788367937538	0.650876341017695	0.282862649130323	0.43411638312494	0.171016290984743	0.518538143098759	0.402961615917059	0.611554609547557	0.567515864028232	0.383805242567215	0.880490542031417	0.273463867168397	0.23239996129528	0.902650652382141	0.285885548370653	0.744147971730332	0.271728150730393	0.591502577829456	0.373333169338051	0.265370650553228	0.366203430329704	0.163013391840756	0.214339252127902	0.506036980301068	0.376019865852272	0.676743804768292	0.39031066381407	0.479064981225836	0.676016233345849	0.569929878918507	0.61858310222908	0.492925155570335	0.500193177785131	0.726554311203365	0.491069266669856	0.462635463141106	0.464037084860689
Gene529	0.221523746239827	0.44528951963326	0.454539458003108	0.41672280627499	0.681291643804951	0.663488334723484	0.132060811952887	0.786090189415825	0.356748402353281	0.539039023858611	0.848582568956434	0.140891866005097	0.363268595196239	0.563288882899334	0.638908952599215	0.559624115901502	0.559178598255686	0.626471532779364	0.279463221130458	0.150161275714247	0.512683809070739	0.826669270586885	0.307305661252193	0.42186547243747	0.215453909620141	0.389595997278252	0.801897058343588	0.545771286395817	0.675918346150458	0.547180276869788	0.458305409531596	0.370150261446649	0.408047861808913	0.794322242449676	0.525719315046274	0.134807886714773	0.0778526753288315	0.359845431615482	0.317095403402575	0.894397915877393	0.677408140014084	0.832949151648788	0.456917827663353	0.153172723579326	0.59844137341075	2.763263607981e-05	0.312075648250855	0.525594239787335	0.782359855151191	0.900851763509215	0.18579919590842	0.622384403217209	0.427030284350108	0.714470949499434	0.835923993495688	0.682696963421436	0.420658836873009	0.0871841292387071	0.583505019146061	0.287037588429852	0.371464561874945	0.534609999164542	0.460285797942174	0.704923157940219	0.844890983022993	0.56456016291379	0.485801631247748	0.476676812804365	0.693754944791153	0.00420200453621356	0.661506508265807	0.867956468980887	0.446648456857758	0.485557674443603	0.710269847267303	0.77361016674322	0.981964157444152	0.54382214725042	0.107898972231239	0.403368781534176	0.48973117818236	0.782527588786983	0.429854219088587	0.626382449130017	0.430151563164536	0.270763615426634	0.620372400675344	0.601326710720351	0.385976292968154	0.615384755469355	0.0769769279459908	0.515926035726836	0.388323302677353	0.153119313137097	0.368546661559277	0.706532261113746	0.197305677781569	0.323398292991619	0.788361170092499	0.389438053004394
Gene530	0.471732739826678	0.905988211491847	0.0690721569050788	0.0618436893929801	0.359623435983167	0.0947505236440336	0.399876131912535	0.168167735446543	0.418014929687989	0.790896268889484	0.624751654597928	0.617649961321962	0.3679928046794	0.168174842305986	0.531787818686994	0.840271782319845	0.399493652945457	0.196703947309146	0.523087027559763	0.74359859145325	0.129359061611953	0.142637580979704	0.654917061338113	0.710006430269726	0.197698597398359	0.241205426317707	0.43409242053779	0.468691461169733	0.724947526421797	0.705455760541438	0.727881023540016	0.183070076600802	0.453832430766703	0.425154758377284	0.28819914517757	0.179019670548311	0.456999410263034	0.456542874540288	0.544324000149072	0.469057257218902	0.974840215060518	0.728794622619877	0.470015537213238	0.979391340290904	0.623793238479881	0.807322703800762	0.848270317779362	0.468230195840733	0.813667091185267	0.793004276577453	0.860377953336886	0.467451923301067	0.684471110397584	0.329402526110627	0.319136639111922	0.485929514838716	0.608615948272496	0.458323018908174	0.167726626018358	0.253080840714702	0.544284656954985	0.569670540768514	0.494606095717046	0.668129216995013	0.597699267192388	0.176037129034398	0.48432792504007	0.88312727750278	0.416849712549834	0.698838221204426	0.407037921978187	0.570222348501559	0.820695898045505	0.467155484204636	0.0303945505117375	0.87753420989777	0.904806751156779	0.473725287969569	0.46200113378134	0.217390243300056	0.776864471367124	0.442187119694644	0.391525971737366	0.256236999885812	0.773202125545147	0.474361301147138	0.487331587637923	0.558632230731389	0.523706684568591	0.0403640791249661	0.263922327118003	0.41403566624743	0.294538438507146	0.864928324281389	0.677176238951268	0.606914429788905	0.109913642080365	0.41949777865558	0.662276315147423	0.421193115820381
Gene531	0.582575626078244	0.697912420627887	0.480394996789973	0.69090613839664	0.640208084810809	0.150184983567435	0.611642513817124	0.464275908845254	0.352118033902701	0.168703820178151	0.164916520522531	0.260666257964419	0.254575854892085	0.671635031120029	0.959250206263206	0.378585677903615	0.530520682651859	0.209485417797991	0.584562405140763	0.758608419966302	0.172416808365646	0.484176929117937	0.550672728947382	0.789626236503875	0.597733852105231	0.402910894478863	0.679108899273873	0.840649994750649	0.55566116415862	0.261273121538873	0.420728206554834	0.4229924871368	0.507685759579794	0.492189851127344	0.673416702984689	0.176421037654093	0.47916738862226	0.423491825925238	0.228067199376913	0.806869573193091	0.873128793435101	0.591564790484927	0.759074802137363	0.720537311415285	0.503746745454712	0.300133289586584	0.73840548706828	0.24647778615183	0.954278724508642	0.631635636872297	0.675844948450829	0.452527324252917	0.448804221658212	0.444578231621479	-0.0164726863945631	0.510164893697457	0.837541441299661	0.904896159115916	0.282766116415206	0.601226256393969	0.472067329721177	0.108533075100658	0.473485181502789	0.477102367894066	0.599340091600043	0.504793183572407	0.194665102111631	0.453680438905442	0.784185084122759	0.750458359363766	0.566254604278639	0.469682439687698	0.451073956353428	0.693330902878226	0.207070584385706	0.305946983370643	0.820168320517418	0.593922966519928	0.530200862420694	0.814377076710989	0.533002888063783	0.64217547185233	0.0985552469562542	0.694595502424297	0.561470122342948	0.722056885198474	0.637939584352066	0.476478651134413	0.709454187712123	0.457517800317543	0.690349619184829	0.778312014272954	0.0649211726275393	0.58551859008489	0.505056265454481	0.379372530779458	0.319127193980145	0.215433757495359	0.208280565918277	0.326554252255529
Gene532	0.457455638511432	0.472210218306853	0.826409641439997	0.801485657508359	0.319111720175969	0.224731173576155	0.440591138283922	0.217091579564076	0.153540214756764	0.635125459910858	0.414634522661917	0.698150672656802	0.621922377360479	0.457020656309686	0.628887064153757	0.0536751824134223	0.383478999599248	0.62935799931177	0.803792185398383	0.372231264228896	0.722129797149908	0.706726236227651	0.265500011882792	0.16956938629888	0.405766709595043	0.366883192680646	0.646632644319547	0.848927535225666	0.372376874394423	0.840605182653565	0.530256377293418	0.267122822974701	0.319680596242372	0.423523598049269	0.912467666519675	0.637196112666818	0.229890566494383	0.485549474965788	0.182225097462865	0.49085141682612	0.536494239003078	0.430018853775448	0.498299538314309	0.67683275928862	0.241056263217489	0.239257519981334	0.787760709003669	0.604590825626851	0.588985428877944	0.537455089279763	0.57745945783705	0.450673936003716	0.710623321183749	0.328304060334241	0.0988045864281777	0.0705643421390208	0.439662481440594	0.193274850403465	0.903678477441138	0.378226799163153	0.197227660763576	0.603760197661057	0.582408018378853	0.774059456369425	0.653616243672375	0.652211261787496	0.714234046084222	0.756332510808614	0.802709574189628	0.439455109553493	0.951285394174002	0.80279071502531	0.165954181444042	0.35267427290041	0.522749433679185	0.042245761992641	0.605649744380825	0.678559450580882	0.346549954451387	0.247952101873815	0.351501213180508	0.203737111898937	0.301492552821464	0.78707633865984	0.0729108799183853	0.631522042718142	0.342147223059136	0.504092049419607	0.644944872125578	0.123835509861595	1.02418101605774	0.377782653006109	0.340168762292839	0.292550346855577	0.242410896327353	0.525464288193491	0.377199411398029	0.961011135486762	0.368217217486647	0.55361140925
Gene533	0.578311576278737	0.565130004773756	0.460089781853527	0.125515405195904	0.819641337388923	0.61612564801842	0.573169028349192	0.630155836216962	0.193324954494064	0.661886601794745	0.937686905085852	0.532819819143508	0.471766375675836	0.177778423789678	0.615044699296658	0.30101575820548	0.161111130925462	0.669689271013451	0.333621141237079	0.506907661509909	0.26926154816479	0.644125592502248	0.177311841723956	0.673023254359582	0.43583816459174	0.060909794497684	0.123561222912517	0.274660678761967	0.533404752140814	0.113845902603044	0.440043321611459	0.686269104697252	0.0516055939956438	0.40362240559097	0.774311323096464	0.503098024590291	0.565647409269031	0.356695866655633	0.818554151580343	0.125315927765657	0.395769067121692	0.246727440391767	0.596250710676343	0.665795433006511	0.796541532426106	0.806161214378792	0.0248675712017077	0.399615322113674	0.239323151838289	0.357811459050658	0.413630279795079	0.508152901094275	-0.0161841839470813	0.678883380540024	0.667234060486571	0.0663760942875942	0.116928179724017	0.107765979744805	0.323526122785762	0.409993198519381	0.788830723740605	0.302213175294668	0.368692482950202	0.337619696396488	0.522535203193095	0.853400405835608	0.509666288871405	0.617049282472411	0.459029810287236	0.258521925299058	0.374941048092694	0.780433279633373	0.374576311534107	0.422810393148647	0.372905033878992	0.331134496106219	0.82954673690378	0.600982175814103	0.268017559581323	0.449412221972904	0.350023132244104	0.587403529183786	0.759549621718591	0.921008818660614	0.227770559753711	0.7781638776758	0.300282477853529	0.70021691592707	0.474026718053564	0.548824936160213	0.694703391050253	0.466219512034703	0.559871117514212	0.433288224331505	0.191944529315374	0.488548810349023	0.665664476790429	0.437382438099632	0.24167035603223	0.617515554864278
Gene534	0.435766205509156	0.649709168487195	0.15202126742107	0.473428198159408	0.298088465995467	0.467870425559921	0.859668264344374	0.498292906182729	0.765095367237496	0.437195498624688	0.7193782009704	0.340686450844944	0.576090074685241	0.686214840738048	0.880241079802298	0.865717023060657	0.471514102244291	0.510350616716855	0.207366843377165	0.196351951749285	0.869663031072219	0.221145321680756	0.412759366972639	0.6668654838974	0.0281424992876398	0.240963871491234	0.888188456367061	0.446810798183683	0.0936877066668137	0.203251989181437	0.900709961503169	0.575617846166236	-0.0322969102394879	0.496106378716878	0.596034660817584	0.126506818893699	0.573415103483371	0.502525072516482	0.480777636276692	0.44131515555209	0.183815702884747	0.567686114667028	0.511646871024847	0.733611161035959	0.150530226739344	0.389628430073399	0.649812716711468	0.525474835052289	0.38179857925961	0.0930867349771402	0.529064426588156	0.127087383589375	0.233598417693125	0.961871407292709	0.394262682665763	0.43851101767806	0.345955665741858	0.384144079139141	0.321615817089242	0.486433965917437	0.876801687384583	0.693095678841398	0.310313372548659	0.623713555630005	0.331717166014668	0.319063875872886	0.576088795549968	0.586689042814036	0.609611537849779	0.646748648757483	0.23473097974522	0.784914654862782	0.647242568170371	0.163770139095896	0.412218193717376	0.609978343675648	0.523343255037325	0.316649950238263	0.347387396666874	0.843870666716837	0.638313247509584	0.153382735762042	0.00789703215050502	0.454701475901068	0.0566735664715185	0.485073823450308	0.666259156314078	0.150888901848349	0.733096290793499	0.646639875421817	0.519479961404789	0.536695178399063	0.457894798068465	0.778598284906354	0.891421067505993	0.494867461111724	0.312815100086762	0.345010539418556	0.620181507984602	0.673666576437483
Gene535	0.221156178359819	0.98447329846873	0.598775094657882	0.346270649341929	0.651669142880796	0.07303867729623	0.16382172884144	0.243871799911453	0.75911330616638	0.595645470054351	0.742664342981955	0.705604574283384	0.608001354618895	0.432459431116824	0.885001854259963	0.0220835714300665	0.822211870454143	0.407250090403741	0.494358253449633	0.28031752448723	0.620121994373992	0.306087998377306	0.852564156776135	0.128687564089017	0.585755716038354	0.735662955249966	0.553559035616699	0.923821478924157	0.754843211170845	0.517550441262858	0.452773632660218	0.464857544837997	0.653157524455245	0.145433114453586	0.503767414685016	0.70014964969364	0.333734885409283	0.338024739993543	0.570227836730669	0.255492650605506	0.648173273581234	0.705788133595738	0.266736715511886	0.386097169237933	0.414584673284065	0.314260735331601	0.531477155825903	0.0754174685849261	0.761970537011848	0.560452021548231	0.737638227229706	0.669758810077951	0.0392869408386363	0.67081279677983	0.39426656920418	0.689725509382116	0.215604616531226	0.85899698625107	0.152559846844343	0.48474351310506	0.730116106760078	0.756457788094268	0.846756874532979	0.709154872416932	0.760763090905024	0.669894467656226	0.730206210488864	0.818904329534177	0.214391070335074	0.744729704911226	0.564197348809357	-0.0293859509691157	0.396301402921675	0.095642316835715	0.296239439479838	0.498706646367105	0.619192175682648	0.283090858619029	0.0167821940585981	0.374636865884361	0.672071012088113	0.111791345234799	0.752698847005279	0.559486748489902	0.690085538215791	0.666270576893219	0.228313406644306	0.577403754589439	0.746753949580484	0.597280379316584	0.233709267185276	0.505259959735661	0.379658314097063	0.324223559477227	0.311838967764815	0.819850319797179	0.722645302413161	0.470648090985861	0.634229314444588	0.689646534252929
Gene536	0.820514120074671	0.917194876764311	0.808292783400289	0.492755583728174	0.365899632421935	0.424150633680336	0.535423076112195	0.623641175605493	0.505158992636009	0.196106376844299	0.573192564025453	0.522660530129756	0.919736075061085	0.700324971205459	0.357536446153252	0.58952595060325	0.82872762246244	0.805648590604076	0.269838674591157	0.668743402632063	0.734933863077673	0.444367780632193	0.773939447250297	0.494999545528053	0.159811725311954	0.551866034574534	0.198442754924699	0.444257131131264	0.223909651074996	0.662131388289301	0.307082360791103	0.266175632121148	0.390158841693666	0.789022112099678	0.82883247973536	0.424375757465113	0.249886672885274	0.867773672168255	0.632396866537939	0.710350326966233	0.0548002966007746	0.433971468875874	0.483795950552697	0.495155288226746	0.281170692540889	0.454533671365985	0.617479408278665	0.880146839561132	0.326711398263276	0.207707667060464	0.371227540102491	0.757482458986956	0.58688477296629	0.404009682561222	0.646084661484409	0.800119854721354	0.106003850996601	0.456278095327469	0.895367476307444	0.354063502463599	0.902482924091967	0.478207017470916	0.279246267295059	0.748571259649906	0.946014455773821	0.313466523740333	0.691558734016809	0.644175557937899	0.455271813575752	0.549452403948954	0.156085592034164	0.473828403305444	0.283693905823908	0.439785419787742	0.438222258784471	0.21030473803219	0.317368556352471	0.148434402507935	0.401486625746171	0.427858564838979	0.741685654275196	0.437201225789618	0.0698772822027393	0.877254579339176	0.580801605601275	0.620909615553223	0.325747922941201	0.469658442321676	0.478074137976646	0.813888831119656	0.907916330361223	0.875225373065659	0.186156031826332	0.0416527291342185	0.34199777912993	0.308032335144944	0.67944101754181	0.798203005671556	0.288608251151902	0.660237709372959
Gene537	0.430805092070178	0.940818689771392	0.0217666586848234	0.363372791511846	0.661724622618937	0.526030833996575	0.958950847211042	0.231242512709942	0.494521818521109	0.394120173063847	0.755653108006416	0.409374301946717	0.319122289837601	0.648708684889892	0.413473751760001	0.76039629073651	0.402946453838885	0.741982755584317	0.243735805196029	0.100814665668814	0.764764589747043	0.859910082244444	0.432994764254944	0.463231896130434	0.745562711768996	0.177431868267156	0.430884576335763	0.561714933425558	0.502445029857684	0.434982045763926	0.72546928964804	0.342917533009788	0.496819417812612	0.260827927467716	0.148730362838062	0.795668268638265	0.531450983271257	0.22358714793335	0.477346359918353	0.707153530278263	0.453447420173311	0.586180299110631	0.84685704898085	0.20846004346075	0.737664116412232	0.357686397840087	0.281082178743995	0.844224548591068	0.449616659005003	0.577556417882741	0.893514607316058	0.580530090722692	0.538822835370111	0.191830706960562	0.771740265774455	0.509691427300361	0.318877723901151	0.118155157225577	0.6851226050288	0.547335715993535	0.43443923120219	0.229694286845004	0.978769989501804	0.548951217173441	0.879147717691941	0.508565532052946	0.365089722615706	0.608875814331	0.670784154703669	0.799594950135714	0.588372050602636	0.539862509948612	0.712767093196368	0.166817670035765	0.832021448332314	0.0713555240131664	0.322030619858659	0.882849957135141	0.492880403842648	0.23710142203655	0.471640662791903	0.44680193188158	0.416319985228792	0.579667788928945	0.620484343661052	0.377936514354195	0.233210479934738	0.747645955453296	0.823356421267636	0.587207747520214	0.603130836362535	0.797493235356374	0.754977934545321	0.72843803234083	0.3032759496334	0.916341002881621	0.0753765537625405	0.586737643685903	0.793336953513806	0.417098900118402
Gene538	0.666352385279697	0.52801470122225	0.713344629212148	0.894971972457957	0.0300286723633808	0.526362446318064	0.376984279724936	0.512044848203649	0.449312197828136	0.022517587220317	0.552397478327194	0.380893048625675	0.183872440388473	0.821710487838064	0.546207083418649	0.344545011666275	0.47677969212872	0.40084393726748	0.173262958895749	0.265305631768521	0.353048539110748	0.811441581988402	0.419219327198633	0.828953410017964	0.257497674074526	0.578609565157217	0.385509325677231	0.791562670127798	0.601846726701262	0.498994357827234	0.510914089338448	0.616509337957021	0.855637848767128	0.414178229810682	0.214077545029049	0.315845784030975	0.499612761817257	0.451108538063751	0.060972816152898	0.319069653577503	0.157768161193187	0.721324613224819	0.771891468663969	0.480189152831536	0.977971463394822	0.690546289830755	0.0894376336605752	-0.00062226418091265	0.543440437572134	0.308513579052664	0.160831294354484	0.626378252694837	0.318817197051006	0.46295425103792	0.579796117703106	0.352123596042138	0.44937805013375	0.501795708810471	0.492293338115522	0.387087660288796	0.37350625003066	0.274395649642117	0.242143730794506	0.792292683923844	0.348725577364715	0.750266361871515	0.0334328380312728	0.676756336889725	0.336442742906315	0.720296522854603	0.678133094747277	0.595361992700737	0.624333599535903	0.732788562525517	0.456284459707188	0.573909536598996	0.601709052223877	0.755023496350217	0.577926423762556	0.701776811644851	0.128590756262426	1.05162835331458	0.451301063007207	0.112406588641522	0.122053675520522	0.563030421845673	0.0768588228902509	0.894398860648938	0.727827023687285	0.720038081899074	0.338599597696539	0.714407096913358	0.618489032673602	0.585464080461774	0.517125130109378	0.462671712797359	0.849962420805612	0.476693298314043	0.813815255925907	0.363511858677429
